7.004846062099999741e-04	7.339105036700000255e+02	6.284537392800000362e+02	2.420920021999999960e+02	-3.042205087599999729e+02
7.171628111199999716e-04	5.603857411499999444e+02	3.491742646600000057e+02	2.403670189599999958e+02	-2.371194468299999869e+02
7.338410160299999692e-04	4.118443157099999894e+02	1.008882233599999978e+02	2.319192189899999903e+02	-1.658369950100000096e+02
7.505192209399999667e-04	2.911117040799999813e+02	-1.122208745300000032e+02	2.160643968999999913e+02	-8.998109433300000148e+01
7.671974258499999642e-04	1.985507705800000053e+02	-2.892955585099999780e+02	1.929902117299999986e+02	-1.000086115999999947e+01
7.838756307599999617e-04	1.321041708200000073e+02	-4.327528699599999982e+02	1.637332745100000011e+02	7.283541925000000106e+01
8.005538356699999593e-04	8.767606216699999777e+01	-5.477603009700000030e+02	1.300394655199999931e+02	1.565828833200000076e+02
8.172320405799999568e-04	5.979379472400000139e+01	-6.413426848499999551e+02	9.411683548899999607e+01	2.388682942400000115e+02
8.339102454899999543e-04	4.244377108799999831e+01	-7.212454439199999570e+02	5.832706586700000173e+01	3.171952292199999874e+02
8.505884503999999518e-04	2.996183302800000092e+01	-7.947297291200000018e+02	2.485864534199999909e+01	3.892715258800000129e+02
8.672666553099999493e-04	1.784121357700000132e+01	-8.674821552600000132e+02	-4.568547764999999927e+00	4.533024872400000049e+02
8.839448602199999469e-04	3.335796467699999823e+00	-9.427921562100000301e+02	-2.891864893500000022e+01	5.082080887600000096e+02
9.006230651300000528e-04	-1.421611806499999986e+01	-1.021121986999999990e+03	-4.795885252200000082e+01	5.537397701800000505e+02
9.173012700400000503e-04	-3.338838979700000209e+01	-1.100111161300000049e+03	-6.225697209399999821e+01	5.904738152999999556e+02
9.339794749400000175e-04	-5.099325366699999762e+01	-1.175024571200000082e+03	-7.305616498899999556e+01	6.196873638499999970e+02
9.506576798500000151e-04	-6.266701687599999815e+01	-1.239552453699999887e+03	-8.205496522299999640e+01	6.431356846899999482e+02
9.673358847600000126e-04	-6.363346569699999833e+01	-1.286856273399999964e+03	-9.112285411199999885e+01	6.627710012999999662e+02
9.840140896700000101e-04	-4.951117950100000087e+01	-1.310674068799999986e+03	-1.020079188800000054e+02	6.804363376400000334e+02
1.000692294600000068e-03	-1.706734899499999969e+01	-1.306347771799999919e+03	-1.160491632100000032e+02	6.975882365500000333e+02
1.017370499500000035e-03	3.521000652200000047e+01	-1.271594571600000108e+03	-1.339659814100000119e+02	7.150806603300000006e+02
1.034048704400000003e-03	1.068120944900000069e+02	-1.206930141300000059e+03	-1.557490487999999971e+02	7.330506205599999703e+02
1.050726909299999970e-03	1.952005602700000111e+02	-1.115666127199999892e+03	-1.806496430100000055e+02	7.509107527600000367e+02
1.067405114199999937e-03	2.961094827100000089e+02	-1.003510293000000047e+03	-2.072968222300000036e+02	7.674599498000000040e+02
1.084083319099999904e-03	4.040904932400000007e+02	-8.778113741900000377e+02	-2.338860722299999964e+02	7.810767371399999774e+02
1.100761524000000088e-03	5.132434808900000007e+02	-7.465705329700000448e+02	-2.584533986199999731e+02	7.899850868500000161e+02
1.117439728999999925e-03	6.179922824400000536e+02	-6.173839628900000207e+02	-2.791557197700000188e+02	7.925372547499999882e+02
1.134117933899999892e-03	7.138109003199999734e+02	-4.964496806199999810e+02	-2.945384277100000077e+02	7.874781133100000261e+02
1.150796138800000076e-03	7.977858752199999799e+02	-3.877976916599999981e+02	-3.037352650600000175e+02	7.741456883700000162e+02
1.167474343700000044e-03	8.689390517399999680e+02	-2.928522028699999851e+02	-3.065925492100000156e+02	7.525906233299999712e+02
1.184152548600000011e-03	9.282585397999999941e+02	-2.103845036900000025e+02	-3.036765730399999939e+02	7.235853457199999639e+02
1.200830753499999978e-03	9.784511418399999911e+02	-1.368486900599999956e+02	-2.961834390199999802e+02	6.885284266999999545e+02
1.217508958399999945e-03	1.023439350300000001e+03	-6.706179397500000050e+01	-2.857527805400000034e+02	6.492627065899999934e+02
1.234187163299999912e-03	1.067695279900000060e+03	4.896879361199999892e+00	-2.742227093999999852e+02	6.078232295599999588e+02
1.250865368200000096e-03	1.115514913100000058e+03	8.468876751000000525e+01	-2.633668402199999719e+02	5.661759352599999602e+02
1.267543573100000064e-03	1.170318208099999993e+03	1.767788271800000075e+02	-2.546303640300000097e+02	5.259559781100000464e+02
1.284221778000000031e-03	1.234113469699999996e+03	2.837000102900000229e+02	-2.489370712900000058e+02	4.882682186700000102e+02
1.300899983000000084e-03	1.307169611000000032e+03	4.056154050399999846e+02	-2.465638188099999866e+02	4.535662320700000123e+02
1.317578187900000052e-03	1.387961031300000059e+03	5.402391636199999994e+02	-2.471256111300000100e+02	4.216303863699999965e+02
1.334256392800000019e-03	1.473387696799999958e+03	6.831386102100000244e+02	-2.496452831800000070e+02	3.916456327999999871e+02
1.350934597699999986e-03	1.559222760999999991e+03	8.283467924000000266e+02	-2.527192621499999916e+02	3.623622420500000203e+02
1.367612802599999953e-03	1.640737540699999954e+03	9.692063085900000488e+02	-2.547468464400000130e+02	3.323224728600000049e+02
1.384291007499999920e-03	1.713384759100000110e+03	1.099304090200000019e+03	-2.541779505199999960e+02	3.001117482299999892e+02
1.400969212400000104e-03	1.773454152900000054e+03	1.213365174300000035e+03	-2.497510888600000101e+02	2.645989457599999923e+02
1.417647417300000072e-03	1.818606048699999974e+03	1.307977977400000100e+03	-2.406898076500000059e+02	2.251262254300000052e+02
1.434325622200000039e-03	1.848195267500000000e+03	1.382030329100000017e+03	-2.268257270999999946e+02	1.816341997899999967e+02
1.451003827100000006e-03	1.863337108299999954e+03	1.436812014200000021e+03	-2.086174381300000107e+02	1.346839785699999936e+02
1.467682032100000060e-03	1.866726787000000058e+03	1.475764870100000053e+03	-1.870925352799999928e+02	8.539601185399999395e+01
1.484360237000000027e-03	1.862228080399999953e+03	1.503930165700000089e+03	-1.636946302700000047e+02	3.529725888000000111e+01
1.501038441899999994e-03	1.854297994600000038e+03	1.527159022699999923e+03	-1.400807038599999998e+02	-1.388298599700000047e+01
1.517716646799999961e-03	1.847330590799999982e+03	1.551233791299999893e+03	-1.178792090599999938e+02	-6.045235609600000259e+01
1.534394851699999928e-03	1.845026408499999889e+03	1.581009437700000035e+03	-9.846133267499999420e+01	-1.029826166699999987e+02
1.551073056599999896e-03	1.849881382499999972e+03	1.619714890799999921e+03	-8.275763919800000679e+01	-1.405005574099999990e+02
1.567751261500000080e-03	1.862847836700000016e+03	1.668497498400000040e+03	-7.113249304599999334e+01	-1.726035055300000067e+02
1.584429466400000047e-03	1.883238437499999918e+03	1.726292529099999911e+03	-6.335086175299999667e+01	-1.994975769799999910e+02
1.601107671300000014e-03	1.908875983599999927e+03	1.790023749599999974e+03	-5.863078411600000095e+01	-2.219445412400000066e+02
1.617785876199999981e-03	1.936455847400000039e+03	1.855099511599999914e+03	-5.577433663099999706e+01	-2.411276146300000107e+02
1.634464081200000035e-03	1.962077961799999912e+03	1.916125919900000099e+03	-5.336314084899999699e+01	-2.584598897299999862e+02
1.651142286100000002e-03	1.981848755700000083e+03	1.967731620300000031e+03	-4.997276194599999855e+01	-2.753640398399999754e+02
1.667820490999999969e-03	1.992483071699999982e+03	2.005380768199999920e+03	-4.439295519499999898e+01	-2.930561736700000210e+02
1.684498695899999936e-03	1.991802843400000029e+03	2.026047010100000080e+03	-3.580993312399999695e+01	-3.123606090800000175e+02
1.701176900799999904e-03	1.979070220000000063e+03	2.028664852200000041e+03	-2.392758502099999873e+01	-3.335909302100000104e+02
1.717855105700000088e-03	1.955093541899999991e+03	2.014275279799999907e+03	-9.002643651499999677e+00	-3.565086484000000269e+02
1.734533310600000055e-03	1.922117788300000029e+03	1.985877659700000095e+03	8.192589054500000856e+00	-3.803668272099999967e+02
1.751211515500000022e-03	1.883494759599999952e+03	1.947976488100000097e+03	2.648875581800000134e+01	-4.040247753900000021e+02
1.767889720399999989e-03	1.843199687199999971e+03	1.905928317000000106e+03	4.449380455499999698e+01	-4.261238553100000104e+02
1.784567925299999957e-03	1.805257530999999972e+03	1.865166456299999936e+03	6.079960743200000195e+01	-4.452920192299999940e+02
1.801246130300000010e-03	1.773179116300000032e+03	1.830432371699999976e+03	7.418764374799999928e+01	-4.603515141999999969e+02
1.817924335199999977e-03	1.749476855800000067e+03	1.805118923400000085e+03	8.380084786599999802e+01	-4.704900330899999972e+02
1.834602540099999944e-03	1.735324415999999928e+03	1.790815754499999912e+03	8.926783699899999647e+01	-4.753817005199999812e+02
1.851280744999999912e-03	1.730433899599999904e+03	1.787138518299999987e+03	9.074275212099999521e+01	-4.752301304800000139e+02
1.867958949900000096e-03	1.733138754500000005e+03	1.791844367299999931e+03	8.887842408500000602e+01	-4.707386790099999985e+02
1.884637154800000063e-03	1.740680024400000093e+03	1.801221561699999938e+03	8.471836345399999857e+01	-4.630059695799999986e+02
1.901315359700000030e-03	1.749644542600000023e+03	1.810683252300000049e+03	7.953847872800000118e+01	-4.533598321900000201e+02
1.917993564599999997e-03	1.756496286000000055e+03	1.815489250099999936e+03	7.465541134000000056e+01	-4.431721319100000187e+02
1.934671769499999965e-03	1.758113647599999922e+03	1.811470386400000052e+03	7.123043552800000100e+01	-4.336601438899999721e+02
1.951349974399999932e-03	1.752251309300000003e+03	1.795658477899999980e+03	7.010694658799999956e+01	-4.257214126900000224e+02
1.968028179299999899e-03	1.737871394499999951e+03	1.766728041999999959e+03	7.168655680400000563e+01	-4.198119285399999967e+02
1.984706384299999953e-03	1.715286367100000007e+03	1.725191882600000099e+03	7.588243492099999798e+01	-4.158989273099999764e+02
2.001384589200000137e-03	1.686102354000000105e+03	1.673317446400000108e+03	8.214092268599999613e+01	-4.134820987599999853e+02
2.018062794099999887e-03	1.652966817700000092e+03	1.614786267599999974e+03	8.953527979300000084e+01	-4.116859137899999723e+02
2.034740999000000071e-03	1.619173569600000064e+03	1.554150158800000099e+03	9.690865741099999298e+01	-4.094057363200000168e+02
2.051419203899999821e-03	1.588170175299999983e+03	1.496169627900000023e+03	1.030534200400000060e+02	-4.054840506300000129e+02
2.068097408800000005e-03	1.563057660299999952e+03	1.445127373999999918e+03	1.068923173700000007e+02	-3.988944038299999875e+02
2.084775613700000189e-03	1.546142497199999980e+03	1.404226339000000053e+03	1.076396854900000051e+02	-3.889015465499999777e+02
2.101453818599999940e-03	1.538613227699999925e+03	1.375149800099999993e+03	1.049187779199999966e+02	-3.751746394300000134e+02
2.118132023500000124e-03	1.540389264099999991e+03	1.357860906000000114e+03	9.881109415699999943e+01	-3.578419080799999961e+02
2.134810228399999874e-03	1.550157835100000057e+03	1.350652058500000066e+03	8.984233344599999782e+01	-3.374759172799999760e+02
2.151488433399999928e-03	1.565587294500000098e+03	1.350437754799999993e+03	7.890341915000000483e+01	-3.150114080199999762e+02
2.168166638300000112e-03	1.583688048499999923e+03	1.353249027399999932e+03	6.711694743799999685e+01	-2.916128585999999814e+02
2.184844843199999862e-03	1.601264593299999888e+03	1.354845058800000061e+03	5.566967432500000257e+01	-2.685087856700000088e+02
2.201523048100000046e-03	1.615388664500000004e+03	1.351354967600000009e+03	4.564242806200000047e+01	-2.468211185799999896e+02
2.218201252999999797e-03	1.623821613099999922e+03	1.339852143399999932e+03	3.785910421900000244e+01	-2.274090323700000056e+02
2.234879457899999981e-03	1.625330304000000069e+03	1.318780546599999980e+03	3.277038903700000105e+01	-2.107593218700000079e+02
2.251557662800000165e-03	1.619849398600000086e+03	1.288168831700000055e+03	3.039733179199999924e+01	-1.969268245799999875e+02
2.268235867699999915e-03	1.608463813699999946e+03	1.249606145799999922e+03	3.034207082200000016e+01	-1.855445817799999872e+02
2.284914072600000099e-03	1.593224306699999943e+03	1.205987188199999991e+03	3.185705353299999842e+01	-1.758934518700000069e+02
2.301592277499999849e-03	1.576822539499999948e+03	1.161070326900000055e+03	3.396584315399999809e+01	-1.670235418999999979e+02
2.318270482499999903e-03	1.562178441499999963e+03	1.118911206400000083e+03	3.561392505500000283e+01	-1.579067432200000098e+02
2.334948687400000087e-03	1.552003023100000064e+03	1.083265425900000082e+03	3.582855126700000170e+01	-1.475946045700000013e+02
2.351626892299999837e-03	1.548388889500000005e+03	1.057039446700000099e+03	3.386927368700000329e+01	-1.353678046400000028e+02
2.368305097200000021e-03	1.552511356799999930e+03	1.041879938999999922e+03	2.933524245899999983e+01	-1.208465202999999946e+02
2.384983302100000205e-03	1.564464735900000051e+03	1.037957925700000033e+03	2.222210834699999893e+01	-1.040458284300000003e+02
2.401661506999999956e-03	1.583261007699999936e+03	1.043965553300000010e+03	1.292184722900000082e+01	-8.537462413699999786e+01
2.418339711900000140e-03	1.606990423899999996e+03	1.057338716100000056e+03	2.158466893900000017e+00	-6.557273064800000384e+01
2.435017916799999890e-03	1.633110593399999971e+03	1.074655203699999902e+03	-9.116733947800000237e+00	-4.560543943999999783e+01
2.451696121700000074e-03	1.658832920600000080e+03	1.092158504900000025e+03	-1.987166427200000030e+01	-2.651975569600000071e+01
2.468374326599999825e-03	1.681531509099999994e+03	1.106315943500000003e+03	-2.913983561999999949e+01	-9.292849022700000461e+00
2.485052531500000009e-03	1.699121360300000106e+03	1.114335522000000083e+03	-3.616113926999999961e+01	5.305756354199999691e+00
2.501730736500000062e-03	1.710352618800000073e+03	1.114561895600000071e+03	-4.049075552000000044e+01	1.682310136999999983e+01
2.518408941399999813e-03	1.714975584900000058e+03	1.106701127999999926e+03	-4.205573400400000139e+01	2.517950977799999990e+01
2.535087146299999997e-03	1.713755483099999992e+03	1.091837932899999942e+03	-4.115824603400000115e+01	3.067165097199999835e+01
2.551765351200000181e-03	1.708333069199999954e+03	1.072244526200000109e+03	-3.842192210500000016e+01	3.391997839199999731e+01
2.568443556099999931e-03	1.700964662699999963e+03	1.051021864099999902e+03	-3.469763970900000061e+01	3.577166084099999921e+01
2.585121761000000115e-03	1.694169372800000019e+03	1.031618276800000103e+03	-3.092917527999999905e+01	3.716841450199999741e+01
2.601799965899999866e-03	1.690347443099999964e+03	1.017311549199999945e+03	-2.801161753799999943e+01	3.900390768300000133e+01
2.618478170800000050e-03	1.691419910900000104e+03	1.010713947899999994e+03	-2.666112207700000170e+01	4.199575671099999852e+01
2.635156375699999800e-03	1.698549698900000067e+03	1.013395981200000051e+03	-2.730996968899999899e+01	4.657620357100000064e+01
2.651834580599999984e-03	1.711976673099999971e+03	1.025660605699999905e+03	-3.004721627200000000e+01	5.283692494299999964e+01
2.668512785600000038e-03	1.730995187199999918e+03	1.046515384399999903e+03	-3.461222057599999857e+01	6.051975347100000135e+01
2.685190990499999788e-03	1.754070896400000038e+03	1.073833211399999982e+03	-4.043757918400000051e+01	6.906207800900000393e+01
2.701869195399999972e-03	1.779079319100000021e+03	1.104680737399999998e+03	-4.674130363999999815e+01	7.768509133800000654e+01
2.718547400300000156e-03	1.803628771400000005e+03	1.135756661399999984e+03	-5.264316045999999716e+01	8.551456520099999636e+01
2.735225605199999906e-03	1.825415740899999946e+03	1.163883457599999929e+03	-5.729987205999999844e+01	9.171389604899999881e+01
2.751903810100000090e-03	1.842567163700000037e+03	1.186468930300000011e+03	-6.002950324199999699e+01	9.560847163699999385e+01
2.768582014999999841e-03	1.853907906200000070e+03	1.201874914900000022e+03	-6.041237803399999962e+01	9.678555722199999423e+01
2.785260219900000025e-03	1.859120833499999890e+03	1.209633161900000005e+03	-5.834854061899999778e+01	9.515494330500000331e+01
2.801938424800000209e-03	1.858777806399999918e+03	1.210492274700000053e+03	-5.406886972400000246e+01	9.095784861600000681e+01
2.818616629699999959e-03	1.854244127299999946e+03	1.206279282899999998e+03	-4.810097869199999820e+01	8.473230621099999382e+01
2.835294834700000013e-03	1.847459751899999901e+03	1.199604043199999978e+03	-4.118750178799999873e+01	7.722987379699999622e+01
2.851973039600000197e-03	1.840638538599999947e+03	1.193450065900000027e+03	-3.417155569799999881e+01	6.930412428900000066e+01
2.868651244499999947e-03	1.835934843700000101e+03	1.190717971900000066e+03	-2.787415965099999937e+01	6.178813084299999758e+01
2.885329449400000131e-03	1.835123652600000014e+03	1.193788796600000069e+03	-2.297653044500000163e+01	5.537342053700000122e+01
2.902007654299999882e-03	1.839343673500000023e+03	1.204170938900000010e+03	-1.992472612499999940e+01	5.051719990000000138e+01
2.918685859200000066e-03	1.848933999800000038e+03	1.222281762200000003e+03	-1.886559790300000117e+01	4.737721314200000222e+01
2.935364064099999816e-03	1.863396654699999999e+03	1.247394522099999904e+03	-1.963315646299999884e+01	4.580129903099999922e+01
2.952042269000000000e-03	1.881486164400000007e+03	1.277757979299999988e+03	-2.178440939900000117e+01	4.535726011500000254e+01
2.968720473900000184e-03	1.901402110700000094e+03	1.310863907599999948e+03	-2.466708836000000105e+01	4.540440043400000292e+01
2.985398678799999934e-03	1.921066566499999908e+03	1.343823244400000021e+03	-2.752426144400000041e+01	4.519885078299999748e+01
3.002076883799999988e-03	1.938435577599999988e+03	1.373794845399999986e+03	-2.960729302500000060e+01	4.400663381500000071e+01
3.018755088700000172e-03	1.951808969599999955e+03	1.398403402200000073e+03	-3.029338546399999998e+01	4.121796476899999817e+01
3.035433293599999922e-03	1.960073595200000000e+03	1.416076606300000094e+03	-2.917508035199999838e+01	3.643902211799999691e+01
3.052111498500000106e-03	1.962862580400000070e+03	1.426261646700000028e+03	-2.612060577900000169e+01	2.955293504899999846e+01
3.068789703399999857e-03	1.960599433999999974e+03	1.429488423400000102e+03	-2.128868367400000139e+01	2.073382453099999978e+01
3.085467908300000041e-03	1.954425628599999982e+03	1.427269442699999900e+03	-1.510681739199999996e+01	1.042376626799999961e+01
3.102146113199999791e-03	1.946024977699999909e+03	1.421859942600000068e+03	-8.206156524500000771e+00	-7.338765596999999863e-01
3.118824318099999975e-03	1.937359795600000098e+03	1.415901753399999961e+03	-1.321621937099999977e+00	-1.198854960699999950e+01
3.135502523000000159e-03	1.930381727100000035e+03	1.412028068000000076e+03	4.813090487700000253e+00	-2.259167661300000063e+01
3.152180727899999910e-03	1.926740239900000006e+03	1.412464715900000101e+03	9.572457914599999285e+00	-3.190343694499999927e+01
3.168858932800000094e-03	1.927546800399999938e+03	1.418706562300000087e+03	1.252555136099999977e+01	-3.948257731500000034e+01
3.185537137800000147e-03	1.933210872800000061e+03	1.431297968300000093e+03	1.350271033099999940e+01	-4.514468817699999903e+01
3.202215342699999898e-03	1.943394334200000003e+03	1.449765459799999917e+03	1.260977305599999987e+01	-4.898306756600000256e+01
3.218893547600000082e-03	1.957070244300000013e+03	1.472696662300000071e+03	1.020661001899999931e+01	-5.134580798300000026e+01
3.235571752499999832e-03	1.972686306300000069e+03	1.497964309700000058e+03	6.852464359799999905e+00	-5.278088361900000081e+01
3.252249957400000016e-03	1.988397114099999953e+03	1.523043431999999939e+03	3.220395303900000172e+00	-5.394649821299999815e+01
3.268928162300000200e-03	2.002348357999999962e+03	1.545393540999999914e+03	-9.056710671099999291e-03	-5.551132706199999944e+01
3.285606367199999951e-03	2.012950140299999930e+03	1.562832325399999945e+03	-2.249181109599999839e+00	-5.805052459800000264e+01
3.302284572100000135e-03	2.019105677100000094e+03	1.573849992400000019e+03	-3.089658414300000100e+00	-6.196194286099999715e+01
3.318962776999999885e-03	2.020369288899999901e+03	1.577827260900000056e+03	-2.353968157000000172e+00	-6.740834981000000425e+01
3.335640981900000069e-03	2.017007502599999953e+03	1.575111886400000003e+03	-1.267289997899999909e-01	-7.429217130199999986e+01
3.352319186900000123e-03	2.009946364099999982e+03	1.566954613200000040e+03	3.264181688199999876e+00	-8.227560366500000555e+01
3.368997391799999873e-03	2.000627102700000023e+03	1.555311893999999938e+03	7.303375528200000133e+00	-9.083052216000000101e+01
3.385675596700000057e-03	1.990788169700000026e+03	1.542548403700000108e+03	1.136238223600000019e+01	-9.931754207100000542e+01
3.402353801599999807e-03	1.982199124400000073e+03	1.531079163399999970e+03	1.479853101700000018e+01	-1.070819781099999943e+02
3.419032006499999991e-03	1.976407471700000087e+03	1.523019313999999895e+03	1.704555918799999858e+01	-1.135500057900000002e+02
3.435710211400000175e-03	1.974504395899999963e+03	1.519872412899999972e+03	1.770454625800000059e+01	-1.183121350600000028e+02
3.452388416299999926e-03	1.976974620700000060e+03	1.522319665700000087e+03	1.659471391699999998e+01	-1.211784061700000024e+02
3.469066621200000110e-03	1.983632828300000028e+03	1.530133353299999953e+03	1.377856671700000035e+01	-1.222044788500000010e+02
3.485744826099999860e-03	1.993658431300000075e+03	1.542223931400000083e+03	9.552310476000000605e+00	-1.216801489300000014e+02
3.502423031000000044e-03	2.005723787899999934e+03	1.556813522599999942e+03	4.398382783799999807e+00	-1.200810544200000010e+02
3.519101236000000098e-03	2.018197808399999985e+03	1.571711395099999891e+03	-1.086017500200000097e+00	-1.179969149500000043e+02
3.535779440899999848e-03	2.029391962400000011e+03	1.584647515399999975e+03	-6.280831534499999869e+00	-1.160433302299999951e+02
3.552457645800000032e-03	2.037806293800000049e+03	1.593606039900000042e+03	-1.063068599800000058e+01	-1.147701125899999965e+02
3.569135850700000216e-03	2.042348111900000049e+03	1.597122677300000078e+03	-1.372476003899999952e+01	-1.145818729899999937e+02
3.585814055599999967e-03	2.042486969399999907e+03	1.594496976299999915e+03	-1.535482612500000066e+01	-1.156808440100000013e+02
3.602492260500000151e-03	2.038325422899999921e+03	1.585887286399999994e+03	-1.554112612800000015e+01	-1.180425802500000003e+02
3.619170465399999901e-03	2.030573924100000113e+03	1.572277685499999961e+03	-1.452456311899999974e+01	-1.214218612199999967e+02
3.635848670300000085e-03	2.020435459000000037e+03	1.555320869500000072e+03	-1.272491045499999984e+01	-1.253942129600000044e+02
3.652526875199999835e-03	2.009424821900000097e+03	1.537094224400000030e+03	-1.067562844400000088e+01	-1.294222071000000085e+02
3.669205080100000019e-03	1.999141320400000041e+03	1.519788252300000067e+03	-8.944229016799999599e+00	-1.329367053899999860e+02
3.685883285100000073e-03	1.991026357299999972e+03	1.505384523400000035e+03	-8.041125604999999510e+00	-1.354251047900000060e+02
3.702561489999999823e-03	1.986160038199999917e+03	1.495372806200000014e+03	-8.346999087000000372e+00	-1.365046548999999914e+02
3.719239694900000007e-03	1.985106210400000009e+03	1.490541847199999893e+03	-1.005696266900000069e+01	-1.359793632699999932e+02
3.735917899800000191e-03	1.987837252300000046e+03	1.490878804899999977e+03	-1.315326253099999931e+01	-1.338686839199999952e+02
3.752596104699999942e-03	1.993745867899999894e+03	1.495585385200000019e+03	-1.740801043700000150e+01	-1.304012471000000062e+02
3.769274309600000126e-03	2.001745949200000041e+03	1.503212467800000013e+03	-2.241987972300000109e+01	-1.259805372999999946e+02
3.785952514499999876e-03	2.010438879199999974e+03	1.511883343900000000e+03	-2.767509921899999981e+01	-1.211216390600000068e+02
