0       0       0       0       0       0       0
6.5045139953e-04	2.8413528136e+02	3.1671074803e+02	-1.5796430746e+01	-7.6613857695e+01	2.6219722825e+00	9.9033943895e+00
6.6712964055e-04	2.8818021710e+02	3.1999496852e+02	-1.5896339422e+01	-7.4515310827e+01	2.7034190331e+00	9.8115657392e+00
6.8380788156e-04	2.9071436495e+02	3.2121057040e+02	-1.5459984094e+01	-7.2747155842e+01	2.7855276407e+00	9.7021851552e+00
7.0048612257e-04	2.9155778333e+02	3.2011909528e+02	-1.4421847836e+01	-7.1382498754e+01	2.8682612435e+00	9.5757022184e+00
7.1716436359e-04	2.9117049652e+02	3.1734035317e+02	-1.2949668136e+01	-7.0264619744e+01	2.9515803177e+00	9.4326024653e+00
7.3384260460e-04	2.9045898152e+02	3.1409276428e+02	-1.1373790986e+01	-6.9076695894e+01	3.0354424605e+00	9.2734064720e+00
7.5052084562e-04	2.9040019451e+02	3.1168913756e+02	-1.0050121857e+01	-6.7477099516e+01	3.1198018085e+00	9.0986680354e+00
7.6719908663e-04	2.9164009172e+02	3.1099836526e+02	-9.2138796452e+00	-6.5243769620e+01	3.2046094543e+00	8.9089716474e+00
7.8387732764e-04	2.9423262702e+02	3.1209558759e+02	-8.8846145146e+00	-6.2367957970e+01	3.2898147441e+00	8.7049302472e+00
8.0055556866e-04	2.9762564446e+02	3.1424345451e+02	-8.8612127385e+00	-5.9059117717e+01	3.3753651889e+00	8.4871838780e+00
8.1723380967e-04	3.0089712565e+02	3.1620905342e+02	-8.8080862092e+00	-5.5659747406e+01	3.4612059209e+00	8.2563978698e+00
8.3391205068e-04	3.0314187007e+02	3.1678244065e+02	-8.3960908029e+00	-5.2506190075e+01	3.5472792357e+00	8.0132614700e+00
8.5059029170e-04	3.0384752953e+02	3.1528076522e+02	-7.4394679380e+00	-4.9793361695e+01	3.6335247829e+00	7.7584849951e+00
8.6726853271e-04	3.0310485803e+02	3.1182998669e+02	-5.9723014834e+00	-4.7499210406e+01	3.7198808287e+00	7.4927966441e+00
8.8394677373e-04	3.0156696760e+02	3.0731001247e+02	-4.2334940907e+00	-4.5399513393e+01	3.8062845226e+00	7.2169405517e+00
9.0062501474e-04	3.0017681325e+02	3.0298910344e+02	-2.5673394552e+00	-4.3166022068e+01	3.8926711685e+00	6.9316758787e+00
9.1730325575e-04	2.9977762546e+02	3.0000144110e+02	-1.2815349248e+00	-4.0506637259e+01	3.9789735189e+00	6.6377741626e+00
9.3398149677e-04	3.0076823028e+02	2.9888502153e+02	-5.2165396643e-01	-3.7289320195e+01	4.0651225747e+00	6.3360157471e+00
9.5065973778e-04	3.0294512750e+02	2.9937007161e+02	-2.1374755789e-01	-3.3598729769e+01	4.1510484719e+00	6.0271877121e+00
9.6733797879e-04	3.0559473676e+02	3.0050294795e+02	-9.8116314606e-02	-2.9702833687e+01	4.2366801631e+00	5.7120817343e+00
9.8401621981e-04	3.0779533213e+02	3.0105114528e+02	1.6056136215e-01	-2.5944118887e+01	4.3219451970e+00	5.3914927615e+00
1.0006944608e-03	3.0880200776e+02	3.0001950369e+02	8.3294174059e-01	-2.2601021311e+01	4.4067697098e+00	5.0662175712e+00
1.0173727018e-03	3.0835493367e+02	2.9706342921e+02	2.0127867208e+00	-1.9777069514e+01	4.4910793647e+00	4.7370516666e+00
1.0340509428e-03	3.0678437723e+02	2.9262950677e+02	3.5788640461e+00	-1.7363234720e+01	4.5748004625e+00	4.4047867888e+00
1.0507291839e-03	3.0487108119e+02	2.8776804914e+02	5.2459989880e+00	-1.5088315734e+01	4.6578599162e+00	4.0702086851e+00
1.0674074249e-03	3.0352197621e+02	2.8369808975e+02	6.6833506742e+00	-1.2635706871e+01	4.7401846541e+00	3.7340953635e+00
1.0840856659e-03	3.0339686249e+02	2.8130677860e+02	7.6504535860e+00	-9.7777164518e+00	4.8217009263e+00	3.3972153301e+00
1.1007639069e-03	3.0464064643e+02	2.8079046654e+02	8.0946882484e+00	-6.4717948092e+00	4.9023349016e+00	3.0603254984e+00
1.1174421479e-03	3.0683067343e+02	2.8158429160e+02	8.1703074935e+00	-2.8792889829e+00	4.9820139860e+00	2.7241692680e+00
1.1341203889e-03	3.0915883340e+02	2.8260658217e+02	8.1719123965e+00	7.0027500470e-01	5.0606673560e+00	2.3894747815e+00
1.1507986299e-03	3.1077100856e+02	2.8271415931e+02	8.4106597991e+00	3.9514520528e+00	5.1382248841e+00	2.0569541608e+00
1.1674768710e-03	3.1112220843e+02	2.8117852936e+02	9.0848595563e+00	6.6706779806e+00	5.2146161724e+00	1.7273030180e+00
1.1841551120e-03	3.1020061448e+02	2.7798615924e+02	1.0198446931e+01	8.8467929580e+00	5.2897717456e+00	1.4011985333e+00
1.2008333530e-03	3.0852929609e+02	2.7384054645e+02	1.1560531673e+01	1.0661497785e+01	5.3636237377e+00	1.0792962801e+00
1.2175115940e-03	3.0694700905e+02	2.6986807787e+02	1.2865440200e+01	1.2410317584e+01	5.4361057840e+00	7.6222885996e-01
1.2341898350e-03	3.0626068889e+02	2.6715192839e+02	1.3819437945e+01	1.4377472418e+01	5.5071528159e+00	4.5060602435e-01
1.2508680760e-03	3.0691432706e+02	2.6628807207e+02	1.4261366236e+01	1.6716756114e+01	5.5767004576e+00	1.4501342794e-01
1.2675463170e-03	3.0881077514e+02	2.6714650105e+02	1.4227449497e+01	1.9387548255e+01	5.6446855969e+00	-1.5398857182e-01
1.2842245581e-03	3.1135858307e+02	2.6893426639e+02	1.3934046662e+01	2.2171856223e+01	5.7110473942e+00	-4.4586544054e-01
1.3009027991e-03	3.1372237829e+02	2.7053143466e+02	1.3686249154e+01	2.4764576989e+01	5.7757275782e+00	-7.3010983628e-01
1.3175810401e-03	3.1517145869e+02	2.7095863407e+02	1.3750771401e+01	2.6899021932e+01	5.8386697055e+00	-1.0062425083e+00
1.3342592811e-03	3.1538174186e+02	2.6978190467e+02	1.4245951670e+01	2.8455535766e+01	5.8998187633e+00	-1.2738119076e+00
1.3509375221e-03	3.1456685262e+02	2.6728830541e+02	1.5094113654e+01	2.9508522740e+01	5.9591219570e+00	-1.5323945687e+00
1.3676157631e-03	3.1338585814e+02	2.6436196265e+02	1.6055366700e+01	3.0293057499e+01	6.0165293951e+00	-1.7815967823e+00
1.3842940041e-03	3.1266787836e+02	2.6211459504e+02	1.6828113213e+01	3.1105630537e+01	6.0719946984e+00	-2.0210555899e+00
1.4009722451e-03	3.1306902507e+02	2.6142540640e+02	1.7174125678e+01	3.2180628954e+01	6.1254744259e+00	-2.2504379256e+00
1.4176504862e-03	3.1480394658e+02	2.6258118358e+02	1.7016321889e+01	3.3593771924e+01	6.1769271217e+00	-2.4694401383e+00
1.4343287272e-03	3.1756210235e+02	2.6516422255e+02	1.6469127066e+01	3.5232120403e+01	6.2263134826e+00	-2.6777891091e+00
1.4510069682e-03	3.2064156772e+02	2.6823199623e+02	1.5789528492e+01	3.6842406289e+01	6.2735974135e+00	-2.8752426370e+00
1.4676852092e-03	3.2324304856e+02	2.7071161075e+02	1.5269783985e+01	3.8136973283e+01	6.3187470494e+00	-3.0615889344e+00
